ec0b945f81	e6752	ঐ রকম দীর্ঘ এক কাহিনী
ec0bc63de8	3d17c	আমার বাবার সঙ্গে দার্জিলিং
ec0c1427f2	6a35e	জঘন্য কফি বানাত
ec0c98ffec	e3d8b	সংঘর্ষ বন্ধ করেনি
ec0ca7b555	5a61c	সোফায় আসীন
ec0d1d44df	e68af	জগতের সাহিত্যে বড় দুর্লভ
ec0d767d6e	d1b12	বদলে যাচ্ছিল
ec0dfad940	870e3	পীর ছাড়াও
ec0e2df05b	65e30	হোয়াই ডিড নট ইউ
ec0e322342	f89d7	তোমাকে ভালো লাগার
ec0e327dad	e9759	ঝালকাঠী সদর হাসপাতালে
ec0ef0d464	14d25	কিন্তু কোনটি আগে
ec0f6dd61f	80be1	হিন্দু জনগণও
ec10079d9b	9813c	মৌলিক চাহিদা পূরণ করা
ec101ca24f	7df87	তবে আমাদের টেলিভিশন মালিকদের
ec107a0212	e2c11	এগিয়ে গেল পাকিস্তান
ec10df0f2d	69d9a	পাশাপাশি ভারতে
ec10e89a06	59c73	উজ্জ্বল এবং মিজু আহমেদ
ec114229b9	6aac8	বিপুল টাকায় সারদা গোষ্ঠীকে
ec115d4095	e89bb	বিমানবন্দরে পৌঁছার পরপরই
ec128bcd3a	ff1eb	তিনি গত ২৪শে এপ্রিল
ec12d9f69f	4fbd1	পাড়ার হিন্দু ছেলেমেয়েকে
ec13a0d706	c463d	মাত্র ১টি
ec13d0d623	3d17c	ভয়ানক নাক সিঁটকিয়ে
ec14256be1	e6203	জলপরী
ec14b6b1cf	11915	১০ বছর মেয়াদি জাতীয় পরিচয়পত্র স্মার্ট কার্ড প্রথমবার ফ্রি দেয়া হবে।
ec14b83e42	ee994	যে তারা তাদের কন্যাকে
ec1523c071	25696	রক্ষিত আছে
ec1602620f	06736	রোমান্টিক কমেডিগুলোতে
ec16c8400d	ff970	মাদরাসা সুপার আবদুল আজিজ
ec16da150b	c2082	বলা হয় ইন্দোনেশিয়াকে
ec17391ad6	4bd2c	নিয়মিত চিরুনি, তোয়ালে
ec177c3834	ced74	কয়লা উৎপাদন করতে হবে
ec17b22112	f143a	কেন্দ্র গুলো কল্যাণপুর
ec182e8db1	ce180	অহিংস গণ আইন
ec185e72f5	2fc12	আপনাকে নিয়ে
ec1870d77f	086dd	দাঙ্গা-ফ্যাসাদের সূত্রপাত ঘটে
ec187f1dae	3bea8	সত্যি হয় পদে পদে
ec18cf8f1d	fd880	এমন কিছু যন্ত্রপাতি রাখা হয়েছে
ec190f7149	8a46d	অলিভার উইলিয়ামসন
ec191752f5	eb179	চর্যাপদ বাংলা ভাষার
ec19346b2f	6ab59	গৃহপরিচারিকার কাজ নিয়ে সেখানে গিয়েছিলেন তিনি।
ec19575866	73629	এর সমাধান সম্ভবত
ec19d1d355	91b16	মাত্র ৩৯ বছর বয়েসে
ec19d836f4	09b32	এই ইস্কাটনের বাসায় উঠবে না
ec1a1fe798	1e7c7	বেশি জাহাজ পানামা খালে ঢুকতে পারে না।
ec1ac75d4b	08458	নতুন কেন্দ্রীয় কমিটি
ec1b560572	e3f89	দেশের উত্তর পশ্চিমাঞ্চলে যেতে
ec1ba86944	c463d	তখন থেকে
ec1bd6f810	442b7	তালাইমারি মোড়ে
ec1bdcebc2	d0c70	ড্র করেছে
ec1c850408	6b437	এবং সময় বের করে
ec1c893e6d	b8bf0	৪টি চমৎকার টিপস
ec1d77cd95	698a4	এবার অভিনয় করলেন
ec1e069e2a	6ee5f	কই যাস এত রাইতে
ec1e61c2e9	e6e48	অ্যালান অ্যান্থনি ডোনাল্ড
ec1e8464f6	32998	জন্ম ৮ জুলাই, ১৯৫১
ec1f242bc6	46da4	২০১৩ সালের ২৮ নভেম্বর
ec1f25df0f	eaa7a	যৌনতার নামে
ec1faa2b45	07660	কিন্তু শেষ মুহূর্তে
ec204b1208	69d9a	ইসলামিক ভিডিও
ec20b36b8c	2695f	অনুষ্ঠান সাজানো হয়
ec212d83ec	14d25	যে দেয়াল তোলা হয়েছে
ec2161d92c	ee7b2	এমনকি মাটি দিয়েও
ec217bed40	ced74	মাদকের সমস্যা
ec218c4527	33aef	সমস্যার সমাধান হবে না
ec21937466	eb179	আলপনা
ec21e58443	24aed	একটি ঘোরতর অবিশ্বাস
ec22441371	e3f89	অবহেলার কারণে মৃত্যুর
ec22655694	43b04	জনপরিবহন ব্যবস্থা
ec234c94fd	430b2	পা ভেঙে দেয়
ec2370c50b	430b2	মোহন নিজের ওপর
ec23ae93b0	eb179	আগামী বছরের
ec2416ede9	9d46f	শিল্পী মাদ্রিদের রাস্তায়
ec24516f66	086dd	পাশেই একটা হোটেল
ec24627cda	c11b1	এখন নথিপত্র হাতে আসায়
ec25099bec	acb88	ইট
ec2509de6b	75626	শুধু তদবিরের জোরে
ec26ee1f9d	91230	বৌদ্ধধর্ম, বৈষ্ণবধর্ম
ec2752318b	404ee	কাজ করতে
ec27599b82	80539	না দেওয়ার এই সিদ্ধান্ত
ec27787a76	8845d	এভাবে
ec28cb978f	7b132	পিঁয়াজ নষ্ট হতে পারে
ec292acb16	28bb3	ধর্মের মানুষেরা বিজ্ঞান থেকে
ec29787cc8	8632b	এই প্রতিবেদনে
ec2a0f0fc0	1f733	এটি সবচেয়ে বেশি হয়
ec2a73227d	91223	তার বক্তব্য নিয়ে
ec2afff5d3	778c0	তবে তা শুধু
ec2b30afb8	388c9	ঠিকমতো নিঃশ্বাসও নিতে পারেন না
ec2bf1f8c7	ac0df	তার গলায় স্বর্ণের চেইন
ec2c82f4d8	c1e30	করা যায়
ec2cd463c0	24f73	তাহলে এ মানুষটি
ec2d262ee5	52f27	মধ্য যুগে এবং নবযুগের
ec2d2aebc3	fbb81	দুবাইতে প্রায়
ec2d737872	c2082	বিয়ে হয়ে গেল গালিবের
ec2db2d03e	7027a	সবারই মনে করেন
ec2dd75cd7	ab946	বন্ধ করার কথা
ec2de0509b	4f2ae	বলতে ইচ্ছা করত
ec2dff7e7e	0b7ca	প্রচার হবে এ নাটক
ec2e047bfe	7f71c	সামরিক স্বৈরতন্ত্রের তুঙ্গ মুহূর্ত
ec2e5e3754	66c6b	সোয়া ১০টার দিকে
ec2e725b67	baa02	অনলাইন স্টোরে ঈদের সম্ভার
ec2e87644d	76329	কাজ করার সময় থেকে
ec2e99478c	7027a	সাধিত হইতে পারে
ec2eef8321	e8dde	কর্তৃপক্ষ কি উদ্যোগ নিয়েছে
ec2f03b414	b8bba	হলফনামা এবং কারণ দর্শানোর
ec2f3f62f7	18a52	যে দেশের নাগরিক
ec2fb7e878	11de3	একমাত্র বল বলিয়া
ec2fcee32f	b78ec	সে কারণে এতে
ec2fed7bc1	ba2f6	পরে অঙ্ক অংশটা
ec2ff9ccba	7b900	আসামি করে
ec3009ccec	16877	রচিত একটি নাটক
ec300f4c48	f9dfb	ইসলামি ছবি
ec307870df	b52ab	চেয়ারম্যানেরও দায়িত্ব পালন করেন তিনি
ec30ab38f1	28dfc	রাত্রিশেষ কাব্যে যে-চেতনা উচ্চকিত
ec319594df	4fbd1	প্রাসাদের অভ্যন্তর
ec31e89e22	5cb47	এ দুজনেই পলাতক রয়েছেন
ec32a114b3	69449	অমূল্য শাহ
ec32bb1b03	e3f89	মার্চ ২০১১ পর্যন্ত
ec32d05361	b8ed8	এর আগে বুধবার
ec337562f4	c3cca	আপনার বহুমূল্য হার
ec3381d27e	ff0fe	আরে আয়, মরে যাবি
ec3381fc35	60b9d	প্রাণ, তুমি আজো আছ ঐ দেহে
ec34178505	7e1d5	আমার যাহা অবশ্য অবশ্যকর্তব্য
ec342e9f91	98b81	আমি বই থেকে চোখ সরিয়ে
ec34f26107	8b859	বুদ্ধি
ec3507e3bb	0f047	১৭তম মৃত্যুবার্ষিকী
ec352fde06	ef915	অদ্বৈত বেদান্ত দর্শন
ec356a820d	ad2a0	পুরাতন
ec35806cff	9f25e	পাগলের মতন ছুটোছুটি করে
ec35a934f0	ff970	জনগনের কাছে সেটির পরিসংখ্যান
ec35c50dda	967fd	২০১১ সালে ‘ফ্ল্যাশব্যাক’ নাটকের মাধ্যমে
ec3624833c	d9b11	মোহাম্মদপুরে আবিদ আজাদের বাড়ি থেকে
ec36255dac	5639c	রক্ত দিয়েছিলেন
ec364753d8	0f047	কিন্তু বঙ্গদর্শনের আমি
ec36c0b444	ec91c	ব্রেসিয়ার
ec36c3f967	ad98d	ব্রাহ্মণ হয় না
ec37437e01	6c6bf	পদ্মা কিংবা যমুনা
ec379afe66	dafb6	লালখান বাজারে
ec38363a54	5b13f	অল্পের জন্য লক্ষ্যভ্রষ্ট হয়
ec383a5724	3f493	অনুরোধ ও নিশ্চিত করতে চাই
ec383daa13	9f25e	তিনটি দেশের কথা বললেন
ec38b22dc9	bf530	দেহে তৈরি হয়
ec38b382c4	6e6fa	জীবন, সুখ-দুঃখ
ec38cc4525	d2294	ভবন ধসের দিন থেকেই নিখোঁজ
ec38df7d35	fcc89	তারা এই আহ্বান জানায়
ec393abdd0	ce180	অপছন্দ করতেন চার্চিল
ec39637ba6	7b103	এমন ঘটনা ঘটলেও
ec39ef46c5	3fae0	২০১২ সালের ফেব্রুয়ারি মাসের ২৪ তারিখ কাফরুলের একটি চায়ের দোকানে বসে চা খাচ্ছিলেন ফারুক হোসেন কামাল।
ec3a29702a	274ee	মৃতদেহ উদ্ধার করা
ec3a7abc9f	18a52	শনিবার লা লিগায় দিনের
ec3a87a8aa	3bb15	বসে থাকেন আবুল
ec3a8b582b	18460	কোনো মুদীর দোকানে উঠিতাম
ec3a8da443	eaa7a	অনেকেই মোবাইল ফোনের মাধ্যমেই
ec3a920ea6	c5dc8	বিশ্ববিদ্যালয়ের শিক্ষক সমিতির সদস্য
ec3b02d913	903fa	তিনিই নিশ্চিত করেন
ec3b175975	cfc65	এনেছে কিনা
ec3b2268a0	6da0a	অধিকতর মৌলিকত্ব দিয়েছেন
ec3b67f649	22096	লাশের পাশে
ec3b699fca	b4ea7	তাদের বিপক্ষে
ec3b854988	eb179	তা নির্ণয় হয়
ec3b9425d2	2bd99	সেখানে ওই ঝান্ডাই তাঁর দিশারি
ec3c8f7905	69449	সতর্কতার সঙ্গে
ec3c910149	e3d8b	সঙ্গে সঙ্গে লাইকও দিতে হবে
ec3cd80e46	6973e	মঙ্গলবার বিকেল সাড়ে পাঁচটার দিকে
ec3cf1b09c	4a67e	প্রতিবন্ধক তৈরি করে
ec3d31976a	12702	জটিল উপাদানসহ
ec3d7b0994	37d7e	উফোলোজিস্টদের মতে
ec3d993a83	2396d	রোববার সকাল ১০টা থেকে
ec3dad41d4	f6e55	তাহা অসম্ভব
ec3e527270	adf01	বাংলাদেশ প্রতিদিন
ec3e8a639e	256f5	বাজেট পরিকল্পনার মধ্য দিয়ে
ec3e92bb20	ad2a0	যে জীবন বিপুল স্পর্ধায়
ec3f24a702	2909b	আমাদের নিজেদের মধ্য থেকে
ec3f5489d0	15a75	দৌড়তে হয়েছিল তাঁদের
ec3f75294f	e2f12	শিবম শর্মা ও লক্ষ্মীপতি বালাজি
ec4001cda7	b8ed8	৩১৯ রান করে থামেন
ec404bb4b6	8cf95	কোনও বই পড়লে
ec406014c4	404ee	এটা কি ইচ্ছাকৃত
ec40d38bf8	4dd57	অভয় দিয়ে বললেন
ec411fa31c	fb4cb	মুসলিম জনগোষ্ঠীর মধ্যে
ec41377c30	a3a6d	বৃহস্পতিবারই রাশিয়ার গণমাধ্যমে
ec41422ba8	f658d	এই বৌদ্ধ সিদ্ধাচার্য্যেরা
ec41d02684	6973e	অগ্নিকাণ্ডে একশোরও বেশি
ec41e36dec	d71a3	অলঙ্কারের মুখ্য উদ্দেশ্য
ec41ee190e	1b359	নৈপুণ্য রয়েছে
ec425748ca	9282d	জানার আগ্রহ দেখিয়েছে
ec427981a5	80e98	ছুরিকাঘাতে নিহত হন
ec428a4f28	8406e	কমিটিতে সার্বিক সহযোগিতা করবেন
ec42d7d3e1	1a2a1	এমন একটা প্রতিযোগিতা ছিল
ec43016a1a	80e98	অভিনয় করছেন সোনম
ec433bcd11	91230	যুক্তরাষ্ট্রও আদিলুর রহমান খানকে
ec436f4af6	dfefa	হারবাল
ec438656f9	08458	মেয়েদের ম্যাগাজিন পড়ে
ec43cabf7c	58998	বিড়ম্বনা কতটা কমেছে
ec43d5f9ac	c2082	শোভাযাত্রায় অংশ নেন
ec43f31abd	256f5	ওসি জানান
ec449c8e2e	c9c19	ভীষণ মোটাদের
ec449f6aaf	9d7bf	ভূমিকা রাখতে পারে
ec44c9043b	c7a89	কবি যে আমাদেরই লোক
ec45505f53	c1e30	জঞ্জাল দেখে মনে হয়
ec4577083a	577fa	উপস্থিত হয়েছে
ec4578bee5	f0f95	সংবাদকর্মীদের সামনেই ঘটে
ec464f67e1	2d98b	সারা দেশে তাপমাত্রা উঠেছে অন্যান্য বছরগুলোর তুলনায় অনেক বেশি।
ec46575aa1	c5479	এ সময় বিআরটিএ’র নির্বাহী ম্যাজিস্ট্রেট
ec46698258	7a227	প্রয়োজনে আমাদেরকে
ec46fb6ca2	16e96	একজন রোমান ক্যাথলিক হিসেবে
ec4790d1b3	d0c70	সারদা গোষ্ঠীর কর্ণধার
ec47958a0e	2bc73	এবং কলকাতার
ec47c053aa	fb4cb	সনি লিস্টন
ec47c1dd58	e89bb	অনেক তৈলাক্ত হয়
ec47ea7d2e	adf01	ব্যাপক লাঠিচার্জ করে
ec482862c0	37e17	তিনি জীবন থেকে নিয়েছেন
ec48670d8a	84145	আহত হয়ে হাসপাতালে চিকিৎসা নিচ্ছেন ৬ জন কর্মী।
ec48be695c	0a87a	অতীত আর বর্তমানের
ec48e25b50	c4973	শীতের সকালে আমাদের ভাগে পড়ল
ec4901e0cf	29089	কিন্তু যখনই কোনও বিজ্ঞাপন
ec49179736	98b81	আবার কেউ উপস্থিত হয়ে
ec491bb47c	f1ff2	প্রাচীন মিশরের ইতিহাসকে
ec49798b67	65e30	তিনটি শীর্ষ টুর্নামেন্টের
ec49809046	61820	থানকুনি
ec49a1794e	68549	আমাদের শিল্পের জন্য
ec49d975a7	2aecc	আমি বেঁচে ছিলাম অন্যদের সময়ে
ec4a1211bd	23291	দিনের ষষ্ঠ ওভারে
ec4a7661af	943de	তার মনে পড়ে না আর
ec4b20a14b	1279e	শুনছি বিচিত্র উচ্চারণে বাক্যগুলো
ec4b9d1c3e	baa02	প্রাচীন কাল থেকে
ec4bd6983c	7f71c	তিনি তার স্বামীকে
ec4be64974	b8fe1	নিরুদ্দেশে যাত্রা
ec4c02cbbc	4bd2c	সামাজিক যোগাযোগরক্ষাকারী
ec4ca74eaf	fcc89	জনসমর্থন কোথায় ওদের
ec4dc1ce1b	8a46d	বিশ্ববাজারের সঙ্গে
ec4e0c4c95	6d129	সরকারি মালিকানাধীন
ec4e26e9cb	49543	যুক্তরাষ্ট্র প্রবাসী তানজিম আহমেদ সোহেল তাজ সম্প্রতি গণমাধ্যমে দেয়া বিভিন্ন সাক্ষাতকারে তাঁর পদত্যাগপত্র গৃহীত না হওয়ায় ক্ষোভও প্রকাশ করেছেন।
ec4e2d30bd	fb4cb	অর্থব্যঞ্জনায়, চিত্রনির্মাণে
ec4e4c1673	2ad74	চা খাওয়া মাটি
ec4e5addd3	ac0df	তাঁদের অবস্থা
ec4e78ad77	f6e55	বাটা
ec4e7b4c3f	cf82a	উত্তরা পশ্চিম থানার
ec4e7c11ed	dec2d	মস্কো হয়তো ইউক্রেনে
ec4eb8c119	91230	পাসাদেনা, ক্যালিফোর্নিয়াতে
ec4f2f057c	b9122	তার বাবা মুয়াম্মার গাদ্দাফি
ec4fc2488b	d5213	বলছি না করবোই
ec501b341a	32c77	নাম এখনো চূড়ান্ত করিনি
ec5033ee0b	80e98	১৪ টি মামলা
ec5079b535	4fbd1	বিষয়ের প্রতি অবশ্যই
ec50fc5592	d9b11	এক বস্তা ছাই
ec513e66ad	4ea73	ভেতরে সারি বদ্ধ ভাবে
ec51633928	6fb36	ভারতীয় পররাষ্ট্র সচিব
ec51873f37	ad69a	ক্রান্তিকাল অতিক্রম করছে
ec51d9c9d8	c41d8	সখ্য গড়ে তুলতে
ec522a5e69	7b103	সহকারী সাধারণ সম্পাদক
ec523494ea	92bd8	ওসি নাজমুল জানিয়েছেন
ec52993631	cfc65	ভারতকে দুভাগ করে
ec52cf7a18	7f2ef	কাজ হয়েছে
ec5314d165	ee852	যে রাতে
ec53986a20	c4973	খুঁজে পাওয়ার নজির
ec53baa481	80539	বৈধ বাংলাদেশি শ্রমিক
ec54893c35	dba43	গার্মেন্টস কর্মীরা দুপুরের লাঞ্চের জন্য যে শুকনো খাবার সাথে নিয়ে আসেন, সেরকম অনেক খাবার রেশমা পেয়েছিলেন।
ec54ae9a90	2bc73	প্রধানমন্ত্রী সরে দাঁড়ালে
ec54c0c970	17ca1	আইনে ডিগ্রি নেন
ec54c6fd24	9642e	অধিবর্ষে ২৭৬ তম দিন
ec55575a05	8c120	আইসন সবচেয়ে উজ্জ্বল
ec5596d3fe	65652	আরো বিস্তৃত করা হয়েছে
ec55a49531	d5f7b	তিনি শহীদ জাহানারা ইমাম
ec55f496ac	79b06	তখন দেখা গেল
ec56049290	2695f	আর কৃষি বিভাগের হিসেবে, প্রতিবছর আলু চাষ করেন প্রায় ৮০ লাখ কৃষক।
ec561d6f47	745b7	ব্যক্তিগত যোগাযোগ ছিল
ec565e24b7	e00db	জায়গাটি দখল করে আছে
ec56677196	430b2	জটিল আকার ধারণ করে
ec5678e349	38d3a	ঘটনা ঘটেনি
ec56c83aab	4f450	কোনো কিছু নিয়েই
ec57338416	5639c	সে সময়ে
ec57d2f564	c11b1	অনুসন্ধানের সিদ্ধান্ত নিয়েছিল দুদক
ec57f95a61	c11b1	পিতা-মাতাকে
ec595322c8	eaa7a	রাজা বলিলেন
ec596f1b29	c5dc8	বলনা ভালোবাসি
ec5a06adc3	68549	শিল্পে উৎপাদন খরচ বৃদ্ধি পেয়েছে
ec5a1a85b7	153c9	দূর থেকে ভেসে আসা
ec5a2fc760	65e30	জড়িয়ে নিই
ec5a488ee3	bdfc1	আহত ট্রাক চালক
ec5a6ab221	52578	১৯৫২ সালের ভাষা আন্দোলনের সময়
ec5aa5782c	6d129	এইচ টি ইমাম
ec5ad80e6f	4bede	শুনানি শুরু হয়েছে গতকাল
ec5b701473	60f77	আভরণ আবিষ্কৃত হইয়াছে
ec5bfd256c	24f73	তার ছেলের
ec5c2d64f6	9d398	মৎস্য ও পশুসম্পদ
ec5d27bbb6	72649	নিহত বাবুলের বিরুদ্ধে
ec5d2b0a4a	46d49	বিতাড়নের পর
ec5d6f2726	f2b7d	সংগঠনটির অভিযোগ, সরকার এবং বেসরকারি পর্যায় থেকে নিখোঁজ শ্রমিকদের সব সময়ই অবজ্ঞা ও উপেক্ষা করা হয়েছে।
ec5d72743d	ac0df	শুনুন আকবর হোসেনের প্রতিবেদন
ec5e3bfdcd	f2097	মৃত্যুর খবর পাওয়া গেছে
ec5e54d3ca	75f18	আস্তানা গাড়ে দাউদ
ec5e65a124	80e98	এবং সম্মান
ec5e7125fe	16a17	কক্ষ হইতে
ec5e71592d	c1e30	বেসরকারি টেলিভিশন
ec5e920dc1	47e8d	বা নন্দন পার্ক আছে
ec5ec5c958	f280a	গত একযুগ ধরে
ec5ec9d673	32998	পরবর্তীতে আসামিরা
ec5eccbe77	ce629	মেহেদী পাতা
ec5eccf6f0	321b6	পুলিশের দরকার
ec5efcc445	4c555	কাগুজে বাঘ
ec5f9ce97d	91dff	পূর্ব লন্ডনের
ec6016a86b	ea8fa	নতুন করে ভাবিয়েছে
ec6065854c	ab946	প্রচার শুরু করলাম
ec60804fa3	16877	গুরুতর আহত
ec60c818dd	bdd05	হাসিনের স্বপ্নবুনন শুরু হয়
ec60ea28b5	0c39f	জেলার অভ্যন্তরে
ec60f63c91	7d133	লিপি এখনও কেউ
ec6171d85e	7a227	তৎকালীন কোন পুস্তকে ছিল না
ec62684ba4	c463d	মৃত ভোটারের তথ্য
ec62fd95b8	14816	মায়ায় আবদ্ধ করিয়া
ec630f1c0f	7e1d5	মুসলিম স্ত্রীও
ec636a4d6f	79b06	অস্ট্রেলিয়া, নিউজিল্যান্ড
ec63b6fdc1	84145	কিন্তু বলতে পারছেন না
ec63c806ae	e6752	ঢাকুরিয়া স্টেশনের কাছেই
ec64759a2f	43b04	দলের অধিনায়ক মুশফিকুর রহিম জানান
ec6489d46b	fd880	কোনও ভুমিকা নেই থাকতে নেই
ec65030984	5dd61	মার্কিন গোয়েন্দা সংস্থা
ec650a4540	967fd	রাজাদের আদেশনামা
ec6527b38d	ee852	যাহা বেদে নাই
ec652b48a0	b8ed8	অন্য তারা
ec654461e6	f6e55	বেড়ে যাবে
ec657db58f	4f2ae	তিনি যে চরিত্রগুলোতে
ec65be6975	948d3	সামগ্রিক প্রস্তুতি
ec661b6f43	e8dde	মাছের পুষ্টিগুণ
ec6650d9df	53396	সংশ্লিষ্ট মোট ১৪টি প্রতিষ্ঠান
ec668cf480	860f4	ছয় জন মারা যান
ec66b034d5	d1a48	ম্যানড ক্লাউড ঘণ্টায় ১৭০ কিলোমিটার বেগে উড়ে আকাশে।
ec66fe7684	2909b	রুস্তম মঙ্গলবার সকালের
ec67174749	d9b11	বাকি রইল
ec67e5c986	58998	বা আলোয়ার নামে পরিচিত
ec680bc27b	9c8dd	লাভ করেন অরুন্ধতী
ec6831afe3	a274b	১০৫টি টিম
ec683521e0	11bd2	ট্রাডিশনাল লিডার
ec683ad059	b8fe1	হত্যাকাণ্ডের প্রত্যক্ষদর্শী কেউ নেই
ec686eb686	93080	এক্ষেত্রে বিবেচনা করা হয়েছে
ec6892bf61	ab946	এবং এরপর
ec68961480	3ccf1	যদিও বাসটি দ্রুতগামী
ec68be19b3	7898e	মেয়েদের গিলে ফেলতে হয়
ec68c8497b	b4ea7	আত্মসমর্পণ করেছেন
ec68e97b7e	1b359	আমরা বাঙালি
ec690c86e9	43fc0	আন্তর্জাতিক শান্তিরক্ষীর সংখ্যা দাঁড়াবে
ec6944634e	21e54	ফুল ফুটুক না ফুটুক আজ বসন্ত
ec69f87a92	ee852	সর্বাপেক্ষা উল্লেখযোগ্য
ec6a267be7	6dff5	মুসলিম সম্প্রদায়ের
ec6a552640	53396	পরিবহন মন্ত্রী
ec6a886919	7b60a	তারা অভিবাসী হিসেবে
ec6aa52d72	3c897	পৃথিবীতে ১৫ কোটি ভ্যালেন্টাইন
ec6acef344	ce629	তারা সমাবেশ করে শহর ছেড়ে চলে যাবে এই শর্তেই তাদেরকে অবরোধ কর্মসুচির পর শহরে ঢুকতে দেয়া হয়েছিল।
ec6c218c4e	11de3	কেহ কেহ প্রথমোক্ত প্রথা
ec6c2fc5ae	49543	উন্নয়ন বাজেট বিষয়ে
ec6d5bebe7	c0965	অভাবনীয়ভাবে ক্যাচগুলো
ec6de7f533	e00db	খ্রিস্টান সম্প্রদায়ের
ec6e20b2d6	442b7	একই লড়াই করছে
ec6ed74625	7297e	শাকিলের রোগ সম্পর্কে
ec6f5d1c12	287bd	সে জলে বাসন মাজা ছাড়া
ec6f636908	46d49	কর হিসেবে পাওয়া
ec7026a3fd	778c0	ক্যাটকে বিয়ে করে
ec70352128	e6752	কতটা উদঘাটিত হবে
ec7070fa51	65652	বাস্তবেও হয়তো
ec70ad7bef	3fae0	সাথে গণফোরাম ছিলো
ec71549d25	75626	অপহরণের মাধ্যমেও
ec71b9bdd4	f7a7f	ঐ মুদ্রাটির ইতিবৃত্ত
ec71e7c2cc	84145	জানিয়েছেন ইউক্রেইনের প্রতিরক্ষামন্ত্রী মিখাইল কোভাল
ec71fac660	46da4	হালখাতার আয়োজন করতো
ec720190fa	32b3e	অন্যদিকে ভাষাগত
ec7227a140	c3cca	আমার বইয়ের তাকে দেখলেই
ec7253bbb5	baa02	ঝিনাইদহ সদর উপজেলার
ec72f60313	c8f7f	এর বর্তমান মূল্য
ec732ce48b	49d63	রাজা গুপি আর বাঘাকে বললেন
ec734531b7	2c9c5	কতকগুলি নোট দিয়াছিলেন
ec73604dec	e2c11	উইন্ডোজ অপারেটিং সিস্টেম
ec73919ce8	2d78f	নতুন শব্দের উত্থান বুঝতে
ec741908c1	2695f	কোনো সম্ভাবনা নেই
ec741ff27b	a8710	চেয়ারপার্সনের পক্ষ থেকে
ec742ca398	1f733	ঘটে যেতেই পারে
ec7430489b	46da4	ঢাকা পলিটেকনিক ইন্সটিটিউট
ec74800a15	086dd	সত্যিকার শিক্ষিত হচ্ছে না
ec749f8b5a	5dec6	আল জাওয়াহিরি কেন্দ্রীভূতভাবে
ec74f76037	38ff0	প্রধানমন্ত্রীর আত্মীয়-স্বজন
ec758a1fed	fdcba	পরিকল্পনা মাফিক এগুতে হবে
ec75ad06cf	09b32	আফগান যুদ্ধের দিনগুলোতে পাকিস্তানে শরণার্থী শিবিরে আফগান দলের অনেক খেলোয়াড়ের শৈশব কেটেছে।
ec75e27b0e	c7a89	বিশ্লেষণ করছেন আনিসুজ্জামান
